Threshold,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-1,36.972,9.91626,8.19611,4.90673,2.99031,45.6095,6.91098,5.34783,3.77827,2.60719,15.0931,6.38739,3.76584,5.77789,3.18893,27.4716,13.8853,5.90669,4.31363,2.14441,34.3072,7.83668,6.18544,4.05378,2.78354
-1,56.6859,27.6398,23.93,11.5738,6.4386,42.4286,15.38,14.4082,8.74957,5.37362,17.7091,5.30006,8.86668,6.58962,5.38389,37.9453,23.8875,11.7466,10.2758,4.96243,43.4975,21.8617,22.6998,7.13469,5.31128
-1,62.1027,20.4277,16.3377,10.0215,3.92979,69.589,16.4409,13.3659,9.91695,3.9041,24.5512,8.70277,12.0177,6.53279,3.80637,44.8766,16.2554,13.2132,9.03211,3.96382,62.3145,16.4358,21.164,6.55893,3.92383
-1,85.7019,11.9604,11.9082,3.97528,2.23696,84.1558,13.5082,11.4663,4.4264,2.78734,28.1726,9.28923,7.6322,4.27783,2.58917,77.6825,10.6485,14.1354,4.0689,2.8059,97.0885,13.2404,16.761,3.49364,3.57429
-1,85.6124,25.3903,19.4966,3.78594,3.02088,61.9129,22.0693,11.6425,4.63754,2.96068,17.8761,7.99346,5.43142,2.87224,3.30813,62.2406,11.5539,13.2715,5.03972,2.57159,93.9674,23.9697,19.4446,4.44753,3.31491
-1,81.9433,19.5784,11.7458,5.80205,3.03513,69.7101,16.2798,3.84228,5.64303,2.85595,12.1086,4.24232,1.96834,2.94288,2.95555,55.7272,18.2128,7.05264,5.27868,2.67231,86.9429,19.2042,7.29591,5.95734,2.55235
-1,38.4386,11.9998,9.1179,7.9196,2.70922,36.8129,9.10219,4.56267,5.84203,2.57551,12.2922,6.14717,3.8373,3.50163,2.94351,30.6328,16.599,7.16798,6.3919,2.60074,39.8941,19.2047,6.62445,6.92009,2.54836
-1,22.48,8.53472,7.92433,4.79339,3.05674,25.8773,11.0538,5.89879,4.79528,2.75921,19.1477,8.95978,6.50151,3.91807,2.83499,25.4815,17.6054,10.3507,5.94272,2.52802,18.7951,11.5483,6.73333,5.64327,3.19276
-1,28.2349,21.154,6.62023,5.72414,3.30435,43.2962,22.7219,8.22626,4.25432,3.00634,13.0361,9.41167,4.81072,4.92488,3.69013,41.133,17.9908,9.95334,5.91517,3.21853,31.8891,13.3663,12.3444,6.85877,3.62335
-1,26.0274,16.6865,6.98719,5.87998,3.0401,58.3936,14.5604,6.61769,4.12277,2.50818,16.8555,4.76297,3.542,4.50833,3.60481,42.4042,10.0587,7.98993,8.05675,3.06113,39.8459,11.6753,9.69064,6.54399,2.93348
-1,77.8165,41.0542,21.527,9.13642,2.84875,88.1485,29.6572,18.1511,6.04837,2.34135,43.2739,16.1855,11.5726,4.12179,4.41433,99.8168,38.299,29.4562,12.6136,2.39694,84.5271,39.2806,23.599,9.52096,2.84599
-1,231.829,106.737,60.0603,16.2016,4.17684,229.71,82.6561,50.6788,11.3803,3.81044,103.512,43.8582,21.4222,5.05583,3.99209,245.323,117.586,70.9352,18.4018,3.78783,234.337,110.3,58.8088,16.5546,4.03259
-1,144.375,48.7544,32.0895,13.9078,3.45757,139.2,41.3394,30.3214,10.1902,3.59654,47.3763,19.338,12.5157,4.46837,4.65429,121.375,42.0247,27.1822,12.2417,3.95559,128.516,41.0982,25.554,12.7896,3.60544
-1,153.394,40.494,18.0123,8.46476,2.9832,125.017,40.2685,18.684,5.87258,2.58389,31.9579,15.5494,10.0711,4.01885,3.18874,91.5138,20.9305,13.2148,5.47914,3.59342,107.212,32.6427,18.303,6.6889,2.58438
-1,61.6047,27.9421,27.6575,4.43649,2.79423,64.3499,32.8727,24.3632,2.96311,2.07805,16.3161,17.9232,14.1344,4.08881,2.05046,34.4649,29.3429,29.7475,4.89437,2.78185,66.9621,33.8583,35.1912,3.83131,2.32227
-1,75.4892,20.6247,16.7609,6.24523,2.45859,101.734,29.4058,18.8134,5.90503,2.09425,25.6933,9.83618,11.2058,4.39996,3.62051,59.9669,24.2863,21.1967,7.5942,2.75812,106.746,21.5128,25.5075,7.33837,2.03093
-1,122.183,22.9317,21.1103,5.8713,2.71221,133.107,20.5843,22.8522,6.3222,3.03856,36.1917,4.38176,10.6753,2.8965,3.31493,93.3222,16.0051,23.9692,7.41159,2.71101,124.166,18.7045,23.8857,7.41575,2.46594
-1,82.4303,29.6819,15.5879,3.97405,3.18829,82.7705,25.956,17.0675,4.26281,3.17031,20.3482,7.24105,8.18942,1.95624,2.08933,52.6353,18.2135,24.6478,4.96925,3.45478,80.2897,23.8351,18.0007,5.29499,2.875
-1,30.2552,25.0656,8.30798,2.40156,2.76353,29.2502,22.0515,9.07813,3.03264,2.45392,9.99707,7.53244,5.43545,1.69946,2.0342,23.1455,19.4122,12.3915,3.97079,2.89566,33.9536,23.0199,8.84711,3.22293,2.40417
-1,17.683,21.0225,9.48685,2.69453,2.15291,12.8564,26.5238,11.4769,3.15326,1.79251,4.84812,7.70216,5.82878,1.48128,1.0985,18.8694,24.5852,7.49832,3.80956,1.55846,19.676,30.3382,6.55594,2.75293,1.55899
-1,25.4867,19.9701,8.82769,5.36095,1.93417,25.4424,32.368,8.12226,4.63403,2.02721,10.9592,8.84172,4.67885,1.90509,1.09145,34.2589,25.7495,7.49264,5.10473,2.04381,37.2921,27.2455,11.0932,4.00209,2.21065
-1,59.0751,26.1013,14.1727,6.76543,2.69714,68.5849,32.8453,11.9454,5.47706,3.37676,26.6795,7.93176,4.43539,2.06908,2.33833,68.6285,28.3296,15.6286,7.5291,3.25806,78.6034,23.3868,15.5166,3.19242,4.81324
-1,62.2273,20.8501,31.7953,5.97914,3.22606,53.1354,20.7593,16.4969,4.71661,3.59943,20.172,7.54745,6.97415,2.21185,2.27996,44.1152,25.277,31.4792,6.77029,3.62533,66.9989,24.4082,22.9762,4.44436,4.77962
-1,71.4673,18.2578,27.2715,7.09298,4.34808,72.4079,15.1259,14.6779,5.34139,2.94601,21.2249,7.10409,7.68304,3.54138,2.39529,58.1233,24.706,25.1051,6.39418,3.90842,72.4987,24.7224,21.933,8.18609,4.56745
-1,176.017,52.093,28.9858,11.0646,5.84344,210.264,37.5033,17.1005,7.54236,4.55292,53.5372,16.3374,10.1564,4.88981,4.77824,164.243,49.8406,36.9623,9.40451,5.69094,159.646,63.7268,24.8608,10.2483,6.16903
-1,139.428,78.218,9.76697,13.1208,4.72673,138.157,56.1951,7.17115,9.16237,4.13766,31.5656,19.105,7.58174,5.31991,4.9283,120.339,54.9142,16.0696,13.512,5.1614,121.001,75.8823,9.07631,9.76712,4.39033
-1,165.639,70.3695,6.23289,13.3161,4.68008,104.517,46.774,6.28543,10.1106,3.53217,34.0347,15.6484,3.93997,5.82481,3.61465,157.05,42.6142,5.53178,15.0949,3.82936,151.826,63.6197,4.19709,10.8172,3.42617
-1,135.192,63.211,13.8579,9.31752,6.28084,93.5163,38.1937,8.10686,7.90577,4.92586,39.4283,20.6968,3.66003,4.75263,3.93903,110.506,37.2351,7.86955,12.1034,6.64847,121.295,55.5884,10.9665,10.7148,6.14262
-1,58.5832,30.1659,18.6393,8.26684,5.05614,48.6364,19.3851,10.7391,6.21936,4.42478,17.1526,17.1459,5.79687,4.26967,2.68436,44.0325,25.7851,20.8652,10.4143,6.13949,50.7936,28.9567,21.0956,9.74569,5.79983
-1,55.3284,11.8101,24.844,5.80247,3.65234,53.3644,11.6597,19.5239,4.79728,3.20059,22.1276,9.15553,12.6066,2.92732,2.31114,51.9924,17.7632,32.6488,6.62385,3.48847,49.3912,12.0239,29.6399,5.95188,3.98238
-1,49.0601,7.5153,31.9088,4.97693,2.80454,53.5884,9.1473,26.8018,2.8503,2.46285,18.9487,4.40966,14.1533,1.86799,1.73234,52.8601,6.9331,29.2746,3.8708,2.43263,43.8815,8.1092,32.1901,4.00124,2.92207
-1,46.2895,10.6561,22.6331,9.57984,2.28601,58.8084,13.8686,18.0901,6.41387,2.66541,18.8859,5.61593,6.27572,2.88618,1.94378,56.024,6.96938,13.3016,6.76312,2.60212,39.453,11.0348,22.9518,8.95883,2.43443
-1,31.4631,13.9559,12.9271,8.65802,2.86439,30.7748,12.6095,12.2195,7.73559,2.97683,14.7417,7.61087,4.87682,3.55106,2.96917,42.684,12.8426,13.0437,8.41705,3.31919,28.9523,13.2588,11.1742,9.60414,2.6124
-1,41.9817,32.4738,20.3828,6.20606,4.13852,43.6798,27.0686,15.1951,5.381,2.67146,16.5135,19.2724,7.04827,3.16128,4.9645,37.9086,41.3729,19.7048,7.52183,4.49924,43.0625,24.6153,18.3482,7.36822,3.42956
-1,59.1686,29.9667,17.6904,6.11407,4.68672,54.7532,30.3852,11.6485,4.15781,3.28161,17.3922,17.5936,5.97521,3.66916,4.33045,43.3589,39.468,14.7939,9.19736,4.22359,45.8716,21.8861,18.9448,6.63027,3.77422
-1,64.299,19.0458,23.9198,7.41897,4.72587,65.1908,16.8101,10.3467,7.14889,4.24033,20.6648,5.55995,7.7588,9.03733,2.468,52.9757,19.4085,18.1115,9.98353,3.80908,51.8648,10.4466,15.6808,5.86068,4.8547
-1,81.2855,17.6061,26.3849,6.85775,5.11292,84.5519,13.2979,15.6315,6.3076,4.67717,26.1343,5.20622,14.0985,8.5288,2.20866,76.8994,17.6129,19.1254,9.42193,4.5153,75.0902,12.5589,22.0126,6.30243,4.80713
-1,58.4117,12.2224,14.0996,6.9667,4.93546,68.9091,11.195,10.1198,5.81485,2.6811,21.8655,10.6919,13.463,4.00877,1.31252,51.411,14.3539,10.5821,8.35144,3.41771,59.4463,9.27277,13.5196,8.04344,3.10694
-1,58.4117,12.2224,14.0996,6.9667,4.93546,68.9091,11.195,10.1198,5.81485,2.6811,21.8655,10.6919,13.463,4.00877,1.31252,51.411,14.3539,10.5821,8.35144,3.41771,59.4463,9.27277,13.5196,8.04344,3.10694
-1,23.376,14.284,6.1118,8.73384,3.39351,40.5821,18.9349,6.66447,6.08589,1.88184,10.4267,11.3778,6.91566,4.995,1.48623,14.2744,7.26927,6.92133,6.90663,2.2791,20.5701,12.8355,8.45718,8.61098,2.13053
-1,24.1685,23.2865,5.67966,12.2707,2.92379,27.2587,29.6842,9.38863,5.84577,2.13344,8.80514,13.7932,5.68697,6.21403,4.10447,24.1485,21.4167,11.5282,10.5048,2.1724,26.5229,22.4551,10.2891,10.0967,2.23915
-1,72.2673,17.1919,11.8346,9.83687,2.70839,52.9059,24.5315,16.714,5.50708,2.66621,21.1517,14.2881,15.9192,5.20598,4.13572,62.7982,23.0844,15.299,10.0551,2.42914,68.2283,20.2794,15.6213,7.78606,2.42118
-1,127.214,10.4749,30.7707,9.48603,2.99549,132.127,11.3394,27.9685,8.53004,2.83981,53.0189,7.17271,20.3288,5.73379,2.21831,126.478,10.2383,23.3078,8.78911,2.8673,128.343,15.2024,26.9939,8.46731,2.66131
-1,88.5655,12.3522,28.1723,7.27661,3.24098,92.7916,11.5016,18.6317,6.62392,2.89821,33.1324,10.7353,9.8658,4.49681,1.87853,85.6369,17.0804,14.3712,6.77037,2.62163,84.3218,20.6344,21.8147,6.50139,2.48653
-1,49.7304,11.5433,9.12796,4.78592,4.36165,48.74,15.2709,8.60482,4.20362,3.20887,19.465,11.4091,6.18964,4.63478,1.88226,43.5459,14.9001,5.33329,4.7556,3.10561,53.9151,13.4953,6.99685,4.32311,3.63389
-1,58.0805,20.6832,8.25677,4.92679,4.58043,56.0623,23.8234,7.28141,4.62587,3.38271,21.365,16.0233,6.32774,3.42879,2.02319,38.5947,18.3107,7.16752,6.70514,3.20398,58.6535,19.052,4.77704,5.69437,3.31219
-1,50.1689,57.6832,9.48317,5.19761,3.05096,42.6828,43.7738,7.19272,4.35366,2.12109,13.1799,26.4331,6.9294,2.83352,1.49196,33.3362,37.8309,5.31786,5.87342,2.43897,39.642,56.3843,4.86678,5.92895,1.98421
-1,61.7758,56.3257,7.16107,7.91899,3.88997,56.9753,38.9865,4.51829,5.3388,3.07539,29.954,25.9694,4.41196,3.44654,1.65527,55.5798,45.0265,2.95016,8.36371,3.78764,60.8964,54.8184,7.61001,9.96697,3.26062
-1,44.8961,19.6543,15.0526,8.13024,2.92158,38.9699,13.7303,9.46684,7.4897,2.39547,18.8175,11.589,7.19888,4.24624,2.30404,42.4395,20.3223,9.96362,9.71603,3.03611,51.7037,21.1546,12.7066,11.6991,2.54222
-1,45.5771,14.7403,15.3701,4.70299,2.82834,50.4885,11.5463,14.55,6.48887,2.41748,13.0941,4.99344,9.19204,4.89999,4.73645,50.9069,22.3803,16.5554,6.76926,4.0421,54.3116,16.5665,9.93841,6.22328,2.05611
-1,51.024,51.9198,10.9538,5.65313,4.23434,62.316,32.2342,12.3478,7.9486,3.19699,22.0081,12.7544,7.34316,5.71513,6.25917,48.5203,32.3281,12.0263,9.37712,4.39693,56.7786,40.5282,19.8547,7.55236,3.30177
-1,71.3009,43.5508,12.5578,12.2784,4.35119,56.8791,31.0086,11.1215,9.8802,3.27323,17.7202,13.3209,9.16964,4.60662,5.94322,45.5029,23.5429,18.0697,16.5338,3.74854,66.2237,32.8466,24.1561,15.2619,3.52167
-1,37.502,17.3476,20.0838,9.0037,2.99037,28.4188,14.0572,20.9398,7.98662,2.76204,5.837,5.35537,11.7097,3.99432,3.90294,37.5201,13.2793,22.4362,10.811,3.30597,30.7099,17.258,23.2339,9.62396,3.11429
-1,32.356,17.0579,12.9496,4.48576,3.43319,22.0102,15.2522,13.3158,5.34978,2.70952,7.17427,11.6235,6.69679,3.76641,3.28625,28.275,17.2458,11.7657,5.97997,3.66495,25.8178,24.888,12.5043,4.46431,2.92326
-1,58.25,20.6742,16.4224,5.11469,4.26444,28.3822,16.084,12.9847,4.47501,2.96502,14.0985,14.7396,4.34761,2.72211,3.40064,37.4165,23.2245,15.0021,7.35186,4.34184,46.918,27.1175,16.2962,5.43556,2.87499
-1,79.1806,11.4124,10.4814,8.32911,3.39415,50.2792,7.57984,10.3667,7.80332,2.6715,15.7384,6.44368,5.6554,3.47955,2.89163,49.0367,13.2967,10.9971,9.61811,2.81364,64.2683,11.2022,13.1353,7.72267,3.4578
-1,96.2078,21.3153,14.5257,9.98114,3.7538,66.0787,20.0697,12.2161,8.98284,3.79725,15.213,8.36982,5.91,3.70932,3.58699,49.7058,19.5187,10.219,7.99398,2.70408,72.1619,15.7544,11.5366,7.39035,3.88015
-1,80.6221,23.2666,16.17,8.78106,2.54537,56.7974,27.5067,17.4905,8.06778,3.27963,11.4586,8.69143,7.63275,3.13823,3.46664,56.0492,25.1016,15.2411,8.3552,2.88862,68.4158,17.6821,10.5514,6.54861,2.8176
-1,34.6032,14.475,10.9877,5.10813,3.11919,24.5966,19.7371,12.0109,4.50991,3.19372,6.67718,8.46828,5.43143,1.93855,2.65831,32.5313,18.9083,17.0077,4.99352,3.89302,29.5652,12.8141,10.0104,3.34346,3.16973
-1,65.6813,18.3504,21.4259,4.41195,4.70962,60.5594,17.0656,15.5729,3.91406,3.87052,19.078,7.61351,4.24114,2.05665,1.89005,66.9006,26.9194,24.1383,4.7671,5.80244,55.3158,18.1431,12.2375,2.71327,4.24567
-1,117.256,61.496,39.6812,7.98694,4.07699,103.021,51.2378,30.3106,8.08715,3.51849,37.9624,24.3808,9.38171,4.00795,2.26742,118.86,72.0209,39.1947,7.67249,4.14741,99.5348,57.05,21.6044,7.98679,4.1148
-1,85.1369,56.7193,19.607,8.76194,5.14203,85.6454,44.374,15.1105,8.659,3.63842,31.1844,25.6461,6.92893,4.86248,2.89608,85.4837,61.8128,18.2502,9.12201,4.17462,72.0414,49.7377,14.5126,10.1268,5.58393
-1,84.3141,21.9108,12.3488,6.05173,4.28103,78.5879,15.9614,11.5494,5.0261,3.08597,33.8681,12.0901,9.01857,4.23255,2.65833,77.013,32.8128,13.7788,6.55296,3.04228,69.2412,19.8461,17.5768,6.52305,5.5776
-1,121.68,37.2551,17.5279,6.68723,2.82145,104.946,25.5818,17.0579,4.69953,2.65717,42.2966,9.79745,13.2785,3.10413,2.10934,92.5332,34.7517,17.7206,4.90703,2.97176,103.854,36.4096,21.8138,5.29789,3.75861
-1,128.937,60.7149,13.2341,6.18213,2.47283,109.395,45.656,11.1785,5.82083,2.53222,42.2522,13.5096,6.50635,2.37307,1.72467,91.9496,40.5125,10.0761,5.4033,2.90488,103.539,54.3257,12.8708,5.75294,2.49481
-1,82.5776,58.223,14.724,6.2074,2.51021,83.0519,45.3875,14.3172,6.84809,2.63731,29.8055,18.134,9.41285,3.61179,2.27349,71.7561,38.0529,9.99631,6.15931,2.49788,67.9932,50.8121,9.51391,4.63043,2.61742
-1,118.683,46.0646,13.9565,7.24991,4.61189,77.6303,27.1637,18.3431,7.44367,3.5985,28.7043,18.0363,15.2645,4.85371,3.8206,72.5706,31.7117,14.1323,6.247,3.2479,78.9585,33.8327,10.5119,4.82281,3.85668
-1,81.5308,38.3072,6.98513,3.71443,3.86318,62.6744,15.7347,8.44369,4.14433,3.24501,27.4677,17.3132,6.95124,2.16714,2.47247,48.6652,22.5571,7.50375,4.15501,2.78389,56.8391,28.091,6.18883,3.39901,2.82285
-1,40.1623,17.894,5.19716,4.18867,3.31229,53.2701,11.1484,3.07446,3.82743,3.44866,13.8426,8.12329,5.35958,2.76408,2.19444,29.0444,18.2207,4.21953,4.25589,2.49638,38.7062,20.6582,3.83764,4.84811,2.8729
-1,52.1932,16.0109,12.4082,8.98912,2.47449,58.6486,21.9236,9.10124,6.56915,2.50585,12.7094,9.78985,8.88963,5.43744,2.53137,35.3441,27.5099,11.882,5.87777,2.97725,59.9952,23.126,13.3882,8.95652,2.54613
-1,43.746,19.7944,16.2793,10.2569,2.01263,57.5514,23.274,11.0182,8.68311,2.14579,8.66739,10.7399,8.04696,6.56379,2.37556,39.1065,30.1579,16.3402,6.69879,2.9901,48.7105,22.8983,16.9305,8.09721,2.26285
-1,75.4547,36.8839,17.5537,6.25681,2.48136,78.015,30.2026,13.8705,6.66203,2.4816,22.3425,16.1867,9.57828,4.99498,1.94269,45.6081,42.9787,15.6518,4.70249,2.78421,72.394,34.5583,16.4879,6.18613,2.65601
-1,92.5856,43.215,9.9817,8.15626,2.90296,79.1465,38.4303,10.2145,7.09157,2.73383,26.078,18.6767,6.8239,4.26777,2.87024,52.1298,51.7782,14.2313,7.34712,3.26152,85.7377,42.4408,13.3982,8.80686,3.26947
-1,101.732,28.4574,7.43392,10.8715,2.908,86.0145,20.997,9.34909,8.34727,2.59735,21.3179,8.99236,5.25989,4.19532,3.23542,74.0912,29.4605,18.4101,8.51717,3.10706,87.9981,30.1248,16.9008,9.46459,3.0956
-1,129.56,27.0221,8.70239,6.99162,4.30559,112.518,7.00371,8.36351,6.21549,3.71576,33.6236,4.923,8.05398,4.10184,2.2144,120.238,22.6926,14.6476,6.58711,3.54864,120.883,25.3366,11.4209,5.22169,3.0874
-1,79.0276,39.8482,10.1986,4.76937,3.34173,83.9282,10.3179,10.0796,6.38822,2.98557,22.4366,7.04298,8.41193,4.68018,1.38631,66.0267,34.1671,9.45421,6.09713,2.94813,75.5321,45.8591,9.79439,5.05234,2.38658
-1,89.0329,41.7902,12.9579,5.03393,2.64985,95.458,15.8225,7.76796,4.69053,2.85383,25.1382,13.5143,9.15226,4.9443,1.61161,84.2117,32.4207,7.46883,4.64372,2.20765,81.9208,40.919,9.16695,3.71474,2.27555
-1,157.926,23.9431,18.3108,7.69726,2.91975,150.177,15.4187,9.6874,5.84744,3.26134,44.8866,11.7238,8.91354,5.50553,2.95401,156.646,22.8194,9.12226,6.63906,2.49717,138.266,17.5498,14.9672,5.98261,3.36086
-1,134.308,45.894,24.3672,14.6678,3.3274,133.542,48.7615,16.4826,12.6038,2.78818,38.7816,20.1219,8.36393,6.81763,3.7084,131.374,53.0957,15.912,13.0248,2.51091,114.282,31.6997,17.6543,14.3327,3.95651
-1,92.9031,80.7438,22.4154,12.4277,3.21223,82.5054,82.9691,16.4047,9.30973,2.73988,26.4834,32.3401,6.94501,4.55272,2.96496,79.9288,84.6694,15.8929,10.1291,2.5909,81.1164,62.3696,17.547,11.5426,3.50252
-1,122.678,71.661,20.3458,8.99567,3.55581,96.2725,54.8817,16.1622,6.7914,3.08425,35.1244,29.1355,5.83278,3.84351,2.52441,84.7333,70.1993,12.9786,8.45336,3.63092,112.007,71.0912,16.0644,8.72675,4.33338
-1,163.882,45.598,20.89,10.2601,3.82726,137.528,40.5301,15.1339,10.1239,2.99461,44.0639,19.6409,4.81727,4.35633,2.46288,104.761,37.7568,13.4346,9.15461,3.95041,141.861,43.1845,12.6476,9.1667,4.21442
-1,94.3638,39.8321,16.9788,7.54292,3.45105,84.9756,35.7018,10.8772,6.04793,3.31302,20.9618,18.7521,7.23911,3.05079,2.33735,58.9101,30.6854,11.3847,6.17435,4.03443,70.6968,36.8131,13.7685,6.55638,3.93832
-1,127.161,28.4806,13.0359,6.41033,2.78936,152.038,21.1795,9.29308,5.04814,2.44731,32.8365,16.3805,9.4916,3.78902,2.29672,110.606,30.0092,11.3523,7.10859,3.54942,101.845,33.064,12.8893,6.29734,2.65176
-1,119.281,42.8042,20.0746,7.50174,2.61002,177.465,33.9716,17.9015,6.45502,2.59353,43.825,10.3977,9.2736,4.87197,2.94593,108.954,25.9554,13.4524,7.99041,3.63831,88.2557,39.9282,23.6645,9.35994,3.23363
-1,69.4106,51.7656,22.3855,11.7727,2.47799,84.2625,50.6591,20.7851,8.18379,2.65944,26.0894,14.0733,10.079,5.30933,2.79579,60.8469,29.0932,20.6617,11.663,3.37682,62.4814,40.3029,33.097,14.6775,3.02183
-1,123.594,54.7337,11.8402,13.0723,2.41435,121.871,50.3042,12.0524,10.6413,2.30134,43.7204,17.2681,6.31957,9.04285,2.52677,114.788,47.0517,12.2333,17.4166,3.5292,128.762,41.5562,15.6772,15.4628,2.87464
-1,108.278,26.1301,17.5139,14.2543,3.18057,95.855,42.8895,17.791,12.5726,2.03388,40.0577,14.9245,4.54353,8.86863,2.26511,103.192,54.8069,17.4555,15.4424,3.74929,98.4664,31.6698,21.4686,14.831,3.13039
-1,111.527,34.2892,13.9745,9.88734,3.20457,107.365,43.5531,15.8944,9.14121,1.89778,37.9235,18.249,5.5512,5.2517,1.78782,100.886,37.6601,12.1608,9.012,3.0554,96.3261,35.2561,18.5036,11.5619,3.04038
-1,135.083,46.1863,13.157,5.05724,3.19302,127.029,42.2212,11.1837,4.9565,2.15053,34.6055,14.3899,6.60224,3.72184,2.39706,111.084,39.0152,12.0558,5.63028,3.43564,119.171,42.7954,15.5993,7.97565,3.2588
-1,84.6674,21.1577,14.991,6.81911,3.25837,84.1433,21.6515,9.58384,5.37302,2.91678,20.8895,4.95741,3.55577,2.683,2.71052,63.6953,21.9052,10.0779,6.43811,3.27357,80.0811,20.965,9.56867,6.92988,3.54074
-1,71.4984,27.4016,9.3305,5.96411,2.2748,73.655,23.1614,6.41475,4.3414,2.17953,21.5466,7.48889,2.29412,2.2195,2.08763,64.5236,26.2252,6.68803,5.05749,2.48086,68.3656,25.3103,6.94939,5.26606,2.43028
-1,87.9838,33.8727,10.2614,5.49171,2.00111,89.0769,29.382,7.02227,4.79632,1.87135,26.0171,10.0559,5.97565,2.58099,2.62613,82.7565,26.0709,8.3262,5.09484,2.27517,76.3941,30.2962,9.49836,5.44125,2.0953
-1,74.6103,53.8187,18.4607,5.8634,2.70551,91.1254,38.6471,14.1628,5.7511,2.99739,29.7566,20.5837,9.60179,2.9298,3.18732,80.07,36.021,15.702,5.61818,2.98413,76.4327,55.6367,17.8934,6.13248,3.44015
-1,99.9898,38.0003,12.6249,4.26959,2.11657,48.4317,37.9275,11.3603,4.83941,1.94225,16.4108,19.405,6.39345,2.93871,1.71709,53.4079,35.9375,17.319,4.64136,2.3411,76.0062,36.9441,15.8186,4.62858,2.33967
-1,173.441,27.3857,14.5805,3.06767,2.57228,64.6326,38.6018,10.6055,4.99058,1.78559,19.9103,12.3573,6.85257,4.14077,1.75766,77.1293,29.2239,11.3315,3.09401,2.02216,127.68,20.8472,8.11819,4.01693,1.98875
-1,71.2874,22.3458,10.023,3.10051,2.02427,60.9238,22.5569,7.80637,4.41438,1.5148,20.1955,7.47097,7.11566,2.79233,2.5308,64.423,21.1267,8.77909,4.71981,2.1458,61.5573,20.2164,6.30291,4.5798,2.29099
-1,32.2337,12.9916,6.09939,6.75374,1.81371,33.481,10.0343,3.98429,5.64278,1.73406,14.0832,5.16342,4.59065,2.76031,2.74718,33.5125,10.3874,5.73531,7.37732,2.19814,34.259,11.5786,5.53452,6.68704,2.36066
-1,40.9536,29.2864,5.03398,6.67038,1.46541,41.0511,15.8121,3.58075,4.79502,1.53268,14.9459,9.05192,5.64756,3.35657,2.41191,41.1767,19.4561,4.93807,6.72179,1.45101,41.6461,19.0858,3.57292,6.78669,2.21176
-1,94.1606,28.4642,3.30881,4.78363,2.08963,84.7923,14.8663,5.54322,3.66775,1.93554,23.7597,7.28633,2.764,4.34186,1.72888,73.2596,17.0769,5.63821,4.01132,1.60726,88.2182,19.1866,5.29479,6.73663,2.09205
-1,80.5027,43.3056,7.2334,5.19489,2.66692,92.9685,28.261,10.5107,4.69168,1.92875,30.9557,9.90186,4.20329,5.84822,1.29922,100.892,24.9155,5.76262,4.84864,1.83472,70.8054,34.7467,9.16342,8.13508,2.23199
-1,64.6096,55.7883,10.6016,4.12464,2.57475,98.7196,39.9431,12.5854,4.76101,2.06533,31.5415,15.4022,5.22757,3.92231,2.76668,130.347,42.998,6.92462,5.81064,2.76376,54.2708,52.2276,12.1786,4.66986,3.18919
-1,125.486,47.9542,8.84634,8.43407,3.93801,115.188,34.1555,8.51423,8.51383,3.27429,38.5476,18.5351,2.26006,4.28824,4.71317,128.836,49.068,5.42942,9.52663,5.61047,118.182,50.4195,8.16195,7.40503,4.56564
-1,127.683,44.783,7.16205,8.75159,2.91459,108.753,33.085,7.34348,7.50374,2.48339,40.5703,18.0051,2.55465,3.31416,2.87635,117.986,51.4864,5.21614,8.17665,3.44815,122.404,46.2682,7.3027,7.49167,3.54453
-1,104.721,37.9857,8.88705,5.58399,1.65608,97.8475,35.2448,5.31672,4.55978,1.44597,30.2456,16.0831,2.46717,3.03894,1.5661,91.5014,33.9061,5.16342,6.25074,2.03236,105.574,42.9572,7.64432,3.96445,2.01139
-1,169.546,33.265,17.609,7.62504,2.2657,139.507,29.1453,12.6664,6.14274,1.37315,39.3157,15,6.43944,3.66737,2.30228,136.341,25.2701,13.0642,7.52589,2.63175,153.519,33.947,13.5694,5.83291,2.65488
-1,189.603,48.8271,35.6093,9.08753,3.63363,157.388,31.7951,21.7209,7.95431,2.27679,44.3053,14.4149,12.028,5.54823,3.60615,152.796,37.0716,27.2698,8.921,2.59067,157.985,34.1323,29.0041,6.77417,2.98836
-1,145.005,40.6443,26.4119,7.08883,3.42835,142.094,27.7351,15.9131,7.60084,2.9016,39.1011,7.42102,8.52225,4.19833,3.55128,124.649,33.5298,20.3519,6.54149,3.12614,118.951,34.7879,23.8944,6.15757,3.00223
-1,134.869,18.7059,8.50676,6.72695,3.09256,153.295,13.4858,6.40076,5.91598,3.341,51.8383,4.43039,7.28415,3.63126,2.89068,119.438,21.2375,10.9771,4.94492,2.68028,125.006,23.208,10.2946,7.97942,3.87917
-1,165.172,35.803,16.4372,8.87796,3.51387,177.958,24.3094,11.5323,5.31538,3.81371,56.5606,8.07459,6.26992,5.31919,3.26733,145.082,29.0808,19.529,7.63702,2.94445,145.014,32.9731,16.3943,8.02425,4.12228
-1,94.6302,62.7227,19.9334,11.7489,5.73844,98.984,49.6386,14.4196,6.48645,5.26157,27.4395,20.8621,5.82124,4.84534,3.90147,88.5962,53.6228,17.4063,8.05995,4.68739,81.3104,55.1929,16.1784,11.0802,4.8815
